actual_start_mono,adapter_error,cadence_seconds,campaign,class,class_set,completed_mono,components,control,detail,evaluation_seconds,observed_utc,scheduled_mono,scheduler_lag_seconds,sequence,undecidable_components,verdict,window
2720827.992558875,,10.0,transition-20260808T051207Z,,,2720828.192228625,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C4,,0.19966974994167686,2026-08-08T05:13:34.682920+00:00,2720827.9896323266,0.0029265484772622585,2,,consistent,4
2720835.375283208,,0.5,transition-20260808T051207Z,evidence,evidence,2720835.55620875,"{""authorization"":""undecidable"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,artifact lineage unavailable: an active pod lacks a complete ready-container digest set,0.18092554155737162,2026-08-08T05:13:42.046917+00:00,2720835.372371652,0.0029115560464560986,1,authorization,undecidable,5
2720835.873683333,,0.5,transition-20260808T051207Z,,,2720836.105981541,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.23229820793494582,2026-08-08T05:13:42.596689+00:00,2720835.872371652,0.001311680767685175,2,,consistent,5
2720836.377417875,,0.5,transition-20260808T051207Z,,,2720836.592855291,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2154374159872532,2026-08-08T05:13:43.083569+00:00,2720836.372371652,0.005046222824603319,3,,consistent,5
2720836.874610791,,0.5,transition-20260808T051207Z,,,2720837.157155541,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.28254474978893995,2026-08-08T05:13:43.647873+00:00,2720836.872371652,0.0022391388192772865,4,,consistent,5
2720837.372867166,,0.5,transition-20260808T051207Z,,,2720837.664361708,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.29149454180151224,2026-08-08T05:13:44.155091+00:00,2720837.372371652,0.0004955139011144638,5,,consistent,5
2720837.872534916,,0.5,transition-20260808T051207Z,,,2720838.071480208,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.19894529227167368,2026-08-08T05:13:44.562203+00:00,2720837.872371652,0.00016326364129781723,6,,consistent,5
2720838.373216666,,0.5,transition-20260808T051207Z,,,2720838.608100083,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.23488341737538576,2026-08-08T05:13:45.098827+00:00,2720838.372371652,0.000845013651996851,7,,consistent,5
2720838.875331416,,0.5,transition-20260808T051207Z,,,2720839.17290625,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2975748344324529,2026-08-08T05:13:45.663636+00:00,2720838.872371652,0.0029597636312246323,8,,consistent,5
2720839.377456583,,0.5,transition-20260808T051207Z,,,2720839.62687025,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.24941366678103805,2026-08-08T05:13:46.117607+00:00,2720839.372371652,0.005084930919110775,9,,consistent,5
2720839.876309333,,0.5,transition-20260808T051207Z,,,2720840.07893325,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.20262391725555062,2026-08-08T05:13:46.569669+00:00,2720839.872371652,0.0039376807399094105,10,,consistent,5
2720840.376183166,,0.5,transition-20260808T051207Z,,,2720840.589188458,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2130052917636931,2026-08-08T05:13:47.079927+00:00,2720840.372371652,0.0038115140050649643,11,,consistent,5
2720840.877417875,,0.5,transition-20260808T051207Z,,,2720841.084216458,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.20679858280345798,2026-08-08T05:13:47.574961+00:00,2720840.872371652,0.005046222824603319,12,,consistent,5
2720841.377310541,,0.5,transition-20260808T051207Z,,,2720841.581379416,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.20406887494027615,2026-08-08T05:13:48.072127+00:00,2720841.372371652,0.00493888882920146,13,,consistent,5
2720841.875327208,,0.5,transition-20260808T051207Z,,,2720842.086604041,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2112768329679966,2026-08-08T05:13:48.577356+00:00,2720841.872371652,0.0029555559158325195,14,,consistent,5
2720842.376930083,,0.5,transition-20260808T051207Z,,,2720842.598611666,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.22168158274143934,2026-08-08T05:13:49.089369+00:00,2720842.372371652,0.00455843098461628,15,,consistent,5
2720842.875461916,,0.5,transition-20260808T051207Z,,,2720843.083014916,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.20755300018936396,2026-08-08T05:13:49.573771+00:00,2720842.872371652,0.0030902638100087643,16,,consistent,5
2720843.375064166,,0.5,transition-20260808T051207Z,,,2720843.587914166,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.21285000024363399,2026-08-08T05:13:50.078675+00:00,2720843.372371652,0.002692513633519411,17,,consistent,5
2720843.873751875,,0.5,transition-20260808T051207Z,,,2720844.2191835,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.3454316249117255,2026-08-08T05:13:50.709948+00:00,2720843.872371652,0.001380222849547863,18,,consistent,5
2720844.375201375,,0.5,transition-20260808T051207Z,,,2720844.564626083,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.18942470755428076,2026-08-08T05:13:51.055396+00:00,2720844.372371652,0.002829723060131073,19,,consistent,5
2720844.876166541,,0.5,transition-20260808T051207Z,,,2720845.104422,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2282554586417973,2026-08-08T05:13:51.595199+00:00,2720844.872371652,0.0037948889657855034,20,,consistent,5
2720845.376078666,,0.5,transition-20260808T051207Z,,,2720845.591784041,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2157053747214377,2026-08-08T05:13:52.082558+00:00,2720845.372371652,0.00370701402425766,21,,consistent,5
2720845.872747416,,0.5,transition-20260808T051207Z,,,2720846.07697475,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.20422733388841152,2026-08-08T05:13:52.567753+00:00,2720845.872371652,0.00037576397880911827,22,,consistent,5
2720846.37595775,,0.5,transition-20260808T051207Z,,,2720846.700711083,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.32475333334878087,2026-08-08T05:13:53.191497+00:00,2720846.372371652,0.0035860976204276085,23,,consistent,5
2720846.873268541,,0.5,transition-20260808T051207Z,,,2720847.123977416,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.250708875246346,2026-08-08T05:13:53.614763+00:00,2720846.872371652,0.0008968887850642204,24,,consistent,5
2720847.3741735,,0.5,transition-20260808T051207Z,,,2720847.601700541,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.22752704098820686,2026-08-08T05:13:54.092490+00:00,2720847.372371652,0.0018018479458987713,25,,consistent,5
2720847.87695225,,0.5,transition-20260808T051207Z,,,2720848.08182375,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.20487149991095066,2026-08-08T05:13:54.572614+00:00,2720847.872371652,0.00458059785887599,26,,consistent,5
2720835.483707416,,2.0,transition-20260808T051207Z,evidence,evidence,2720835.656779625,"{""authorization"":""undecidable"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,artifact lineage unavailable: an active pod lacks a complete ready-container digest set,0.17307220911607146,2026-08-08T05:13:42.147493+00:00,2720835.478657745,0.005049671046435833,1,authorization,undecidable,5
2720837.479747,,2.0,transition-20260808T051207Z,,,2720837.745895833,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2661488326266408,2026-08-08T05:13:44.236617+00:00,2720837.478657745,0.0010892553254961967,2,,consistent,5
2720839.47928725,,2.0,transition-20260808T051207Z,,,2720839.720885916,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2415986661799252,2026-08-08T05:13:46.211621+00:00,2720839.478657745,0.0006295051425695419,3,,consistent,5
2720841.480137,,2.0,transition-20260808T051207Z,,,2720841.760998875,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2808618750423193,2026-08-08T05:13:48.251747+00:00,2720841.478657745,0.0014792550355196,4,,consistent,5
2720843.482092083,,2.0,transition-20260808T051207Z,,,2720843.730599125,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2485070419497788,2026-08-08T05:13:50.221361+00:00,2720843.478657745,0.003434338141232729,5,,consistent,5
2720845.481809458,,2.0,transition-20260808T051207Z,,,2720845.654347541,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.17253808258101344,2026-08-08T05:13:52.145129+00:00,2720845.478657745,0.003151713404804468,6,,consistent,5
2720847.478829708,,2.0,transition-20260808T051207Z,,,2720847.662181375,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.1833516671322286,2026-08-08T05:13:54.152969+00:00,2720847.478657745,0.00017196312546730042,7,,consistent,5
2720843.271164666,,10.0,transition-20260808T051207Z,,,2720843.456326875,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.18516220897436142,2026-08-08T05:13:49.947099+00:00,2720843.269479641,0.001685024704784155,1,,consistent,5
2720852.8472815,,0.5,transition-20260808T051207Z,evidence,evidence,2720853.048129625,"{""authorization"":""undecidable"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,artifact lineage unavailable: an active pod lacks a complete ready-container digest set,0.20084812492132187,2026-08-08T05:13:59.538958+00:00,2720852.844382094,0.002899406012147665,1,authorization,undecidable,6
2720853.349456208,,0.5,transition-20260808T051207Z,,,2720853.543771666,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.1943154581822455,2026-08-08T05:14:00.034602+00:00,2720853.344382094,0.005074113607406616,2,,consistent,6
2720853.845601375,,0.5,transition-20260808T051207Z,,,2720854.030433,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18483162485063076,2026-08-08T05:14:00.521266+00:00,2720853.844382094,0.0012192809954285622,3,,consistent,6
2720854.344745583,,0.5,transition-20260808T051207Z,,,2720854.639579791,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2948342082090676,2026-08-08T05:14:01.130417+00:00,2720854.344382094,0.00036348868161439896,4,,consistent,6
2720854.849426,,0.5,transition-20260808T051207Z,,,2720855.0994325,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.25000650016590953,2026-08-08T05:14:01.590271+00:00,2720854.844382094,0.005043905694037676,5,,consistent,6
2720855.344924375,,0.5,transition-20260808T051207Z,,,2720855.543112416,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.19818804087117314,2026-08-08T05:14:02.033961+00:00,2720855.344382094,0.0005422807298600674,6,,consistent,6
2720855.848934458,,0.5,transition-20260808T051207Z,,,2720856.091417333,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.24248287500813603,2026-08-08T05:14:02.582265+00:00,2720855.844382094,0.004552363883703947,7,,consistent,6
2720856.347932375,,0.5,transition-20260808T051207Z,,,2720856.539321791,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.19138941587880254,2026-08-08T05:14:03.030174+00:00,2720856.344382094,0.0035502808168530464,8,,consistent,6
2720856.848744333,,0.5,transition-20260808T051207Z,,,2720857.129325291,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2805809583514929,2026-08-08T05:14:03.620181+00:00,2720856.844382094,0.004362238571047783,9,,consistent,6
2720857.344947791,,0.5,transition-20260808T051207Z,,,2720857.640632833,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2956850416958332,2026-08-08T05:14:04.131492+00:00,2720857.344382094,0.0005656969733536243,10,,consistent,6
2720857.847421625,,0.5,transition-20260808T051207Z,,,2720858.055865708,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.20844408264383674,2026-08-08T05:14:04.546728+00:00,2720857.844382094,0.0030395309440791607,11,,consistent,6
2720858.349143166,,0.5,transition-20260808T051207Z,,,2720858.534923708,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18578054197132587,2026-08-08T05:14:05.025789+00:00,2720858.344382094,0.004761071875691414,12,,consistent,6
2720858.844388708,,0.5,transition-20260808T051207Z,,,2720859.083220875,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.23883216688409448,2026-08-08T05:14:05.574091+00:00,2720858.844382094,6.613787263631821e-06,13,,consistent,6
2720859.349451208,,0.5,transition-20260808T051207Z,,,2720859.545567,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.19611579179763794,2026-08-08T05:14:06.036440+00:00,2720859.344382094,0.005069113802164793,14,,consistent,6
2720859.846953416,,0.5,transition-20260808T051207Z,,,2720860.039108333,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.1921549174003303,2026-08-08T05:14:06.529983+00:00,2720859.844382094,0.0025713215582072735,15,,consistent,6
2720860.34478575,,0.5,transition-20260808T051207Z,,,2720860.526717166,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18193141603842378,2026-08-08T05:14:07.017596+00:00,2720860.344382094,0.00040365569293498993,16,,consistent,6
2720860.845575166,,0.5,transition-20260808T051207Z,,,2720861.058695666,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.21312050009146333,2026-08-08T05:14:07.549582+00:00,2720860.844382094,0.0011930717155337334,17,,consistent,6
2720861.348659166,,0.5,transition-20260808T051207Z,,,2720861.534128041,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.1854688748717308,2026-08-08T05:14:08.025018+00:00,2720861.344382094,0.004277071915566921,18,,consistent,6
2720861.844758125,,0.5,transition-20260808T051207Z,,,2720862.043131291,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.1983731659129262,2026-08-08T05:14:08.534024+00:00,2720861.844382094,0.0003760308027267456,19,,consistent,6
2720862.344812833,,0.5,transition-20260808T051207Z,,,2720862.593083958,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.24827112536877394,2026-08-08T05:14:09.083976+00:00,2720862.344382094,0.00043073855340480804,20,,consistent,6
2720862.849549875,,0.5,transition-20260808T051207Z,,,2720863.151891166,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.30234129074960947,2026-08-08T05:14:09.642789+00:00,2720862.844382094,0.005167780909687281,21,,consistent,6
2720863.345187375,,0.5,transition-20260808T051207Z,,,2720863.600504541,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2553171659819782,2026-08-08T05:14:10.091409+00:00,2720863.344382094,0.0008052806369960308,22,,consistent,6
2720863.845198833,,0.5,transition-20260808T051207Z,,,2720864.13654375,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2913449169136584,2026-08-08T05:14:10.627448+00:00,2720863.844382094,0.000816738698631525,23,,consistent,6
2720864.345426333,,0.5,transition-20260808T051207Z,,,2720864.536075833,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.1906494996510446,2026-08-08T05:14:11.026984+00:00,2720864.344382094,0.001044238917529583,24,,consistent,6
2720864.846055,,0.5,transition-20260808T051207Z,,,2720865.186006833,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.33995183277875185,2026-08-08T05:14:11.676919+00:00,2720864.844382094,0.001672905869781971,25,,consistent,6
2720865.347786416,,0.5,transition-20260808T051207Z,,,2720865.553327125,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2055407091975212,2026-08-08T05:14:12.044241+00:00,2720865.344382094,0.003404321614652872,26,,consistent,6
2720853.889281875,,2.0,transition-20260808T051207Z,,,2720854.0704715,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18118962505832314,2026-08-08T05:14:00.561323+00:00,2720853.8858448346,0.0034370403736829758,1,,consistent,6
2720855.887657666,,2.0,transition-20260808T051207Z,,,2720856.104175958,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.21651829173788428,2026-08-08T05:14:02.595029+00:00,2720855.8858448346,0.001812831498682499,2,,consistent,6
2720857.889706958,,2.0,transition-20260808T051207Z,,,2720858.100453916,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2107469579204917,2026-08-08T05:14:04.591315+00:00,2720857.8858448346,0.0038621234707534313,3,,consistent,6
2720859.885991833,,2.0,transition-20260808T051207Z,,,2720860.080972833,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.1949809999205172,2026-08-08T05:14:06.571846+00:00,2720859.8858448346,0.0001469985581934452,4,,consistent,6
2720861.890865166,,2.0,transition-20260808T051207Z,,,2720862.152623041,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2617578748613596,2026-08-08T05:14:08.643518+00:00,2720861.8858448346,0.0050203315913677216,5,,consistent,6
2720863.889346083,,2.0,transition-20260808T051207Z,,,2720864.178040333,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2886942499317229,2026-08-08T05:14:10.668945+00:00,2720863.8858448346,0.0035012485459446907,6,,consistent,6
2720860.089803125,,10.0,transition-20260808T051207Z,,,2720860.269810958,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18000783305615187,2026-08-08T05:14:06.760694+00:00,2720860.0869984133,0.0028047114610671997,1,,consistent,6
2720870.592113541,,0.5,transition-20260808T051207Z,,,2720870.857035041,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2649214998818934,2026-08-08T05:14:17.347988+00:00,2720870.588897623,0.0032159178517758846,1,,consistent,7
2720871.093615166,,0.5,transition-20260808T051207Z,,,2720871.299530708,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.205915542319417,2026-08-08T05:14:17.790485+00:00,2720871.088897623,0.004717542789876461,2,,consistent,7
2720871.59394125,,0.5,transition-20260808T051207Z,,,2720871.801174833,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.20723358308896422,2026-08-08T05:14:18.292131+00:00,2720871.588897623,0.0050436267629265785,3,,consistent,7
2720872.088984583,,0.5,transition-20260808T051207Z,,,2720872.403275666,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.3142910827882588,2026-08-08T05:14:18.894235+00:00,2720872.088897623,8.695991709828377e-05,4,,consistent,7
2720872.593454583,,0.5,transition-20260808T051207Z,,,2720872.81361275,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2201581667177379,2026-08-08T05:14:19.304574+00:00,2720872.588897623,0.0045569599606096745,5,,consistent,7
2720873.091697291,,0.5,transition-20260808T051207Z,,,2720873.302292208,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.21059491718187928,2026-08-08T05:14:19.793260+00:00,2720873.088897623,0.0027996678836643696,6,,consistent,7
2720873.594012333,,0.5,transition-20260808T051207Z,,,2720873.82228275,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2282704170793295,2026-08-08T05:14:20.313257+00:00,2720873.588897623,0.005114709958434105,7,,consistent,7
2720874.090907333,,0.5,transition-20260808T051207Z,,,2720874.376829541,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.28592220786958933,2026-08-08T05:14:20.867811+00:00,2720874.088897623,0.0020097098313272,8,,consistent,7
2720874.589826041,,0.5,transition-20260808T051207Z,,,2720874.8542965,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.26447045896202326,2026-08-08T05:14:21.345275+00:00,2720874.588897623,0.0009284177795052528,9,,consistent,7
2720875.093944875,,0.5,transition-20260808T051207Z,,,2720875.321995208,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2280503329820931,2026-08-08T05:14:21.812976+00:00,2720875.088897623,0.005047251936048269,10,,consistent,7
2720875.593958791,,0.5,transition-20260808T051207Z,,,2720875.84142825,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.24746945919469,2026-08-08T05:14:22.332411+00:00,2720875.588897623,0.005061167757958174,11,,consistent,7
2720876.091370083,,0.5,transition-20260808T051207Z,,,2720876.336948125,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.24557804223150015,2026-08-08T05:14:22.827937+00:00,2720876.088897623,0.002472459804266691,12,,consistent,7
2720876.593944333,,0.5,transition-20260808T051207Z,,,2720876.845866166,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2519218330271542,2026-08-08T05:14:23.336865+00:00,2720876.588897623,0.005046709906309843,13,,consistent,7
2720877.088966583,,0.5,transition-20260808T051207Z,,,2720877.453670666,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.36470408318564296,2026-08-08T05:14:23.944667+00:00,2720877.088897623,6.89597800374031e-05,14,,consistent,7
2720877.593941166,,0.5,transition-20260808T051207Z,,,2720878.05853375,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.4645925839431584,2026-08-08T05:14:24.549537+00:00,2720877.588897623,0.005043542943894863,15,,consistent,7
2720878.090070791,,0.5,transition-20260808T051207Z,,,2720878.311400166,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.22132937470450997,2026-08-08T05:14:24.802401+00:00,2720878.088897623,0.0011731679551303387,16,,consistent,7
2720878.591278666,,0.5,transition-20260808T051207Z,,,2720878.83131775,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.24003908364102244,2026-08-08T05:14:25.322322+00:00,2720878.588897623,0.002381043042987585,17,,consistent,7
2720879.091926541,,0.5,transition-20260808T051207Z,,,2720879.310170625,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.21824408369138837,2026-08-08T05:14:25.801181+00:00,2720879.088897623,0.00302891805768013,18,,consistent,7
2720879.594508708,,0.5,transition-20260808T051207Z,,,2720879.803783791,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.20927508315071464,2026-08-08T05:14:26.294794+00:00,2720879.588897623,0.005611084867268801,19,,consistent,7
2720880.092919791,,0.5,transition-20260808T051207Z,,,2720880.376137166,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2832173747010529,2026-08-08T05:14:26.867153+00:00,2720880.088897623,0.00402216799557209,20,,consistent,7
2720880.590378958,,0.5,transition-20260808T051207Z,,,2720880.815910291,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.22553133312612772,2026-08-08T05:14:27.306931+00:00,2720880.588897623,0.0014813346788287163,21,,consistent,7
